QuestionId,concept_complexity_mean,concept_complexity_std,procedural_steps_mean,procedural_steps_std,abstraction_level_mean,abstraction_level_std,prerequisite_knowledge_mean,prerequisite_knowledge_std,distractor_plausibility_mean,distractor_plausibility_std,misconception_strength_mean,misconception_strength_std,question_clarity_mean,question_clarity_std,cognitive_load_mean,cognitive_load_std,age_appropriateness_mean,age_appropriateness_std,transfer_distance_mean,transfer_distance_std,visual_complexity_mean,visual_complexity_std,solution_uniqueness_mean,solution_uniqueness_std,classical_difficulty_mean,classical_difficulty_std,irt_difficulty_mean,irt_difficulty_std,irt_discrimination_mean,irt_discrimination_std,guessing_probability_mean,guessing_probability_std
1229,4.6,0.5477225575051662,2.4,0.5477225575051661,4.6,0.5477225575051661,4.8,0.4472135954999579,8.4,0.5477225575051662,8.6,0.5477225575051662,7.4,0.5477225575051662,3.6,0.5477225575051661,8.4,0.5477225575051662,5.6,0.5477225575051662,2.6,0.5477225575051661,7.4,0.5477225575051662,0.502,0.034928498393145976,0.41600000000000004,0.11631852818876277,1.28,0.10368220676663864,0.082,0.028635642126552705
1286,7.6,0.5477225575051662,6.4,0.5477225575051662,8.6,0.5477225575051662,7.6,0.5477225575051662,8.4,0.5477225575051661,6.6,0.5477225575051662,6.8,0.4472135954999579,8.0,0.7071067811865476,5.4,0.5477225575051662,6.6,0.5477225575051662,7.4,0.5477225575051661,8.0,0.7071067811865476,0.702,0.03492849839314594,1.23,0.12041594578792292,1.09,0.09617692030835671,0.20600000000000002,0.01949358868961793
1287,4.2,0.44721359549995787,3.6,0.5477225575051661,3.2,0.44721359549995787,4.4,0.5477225575051661,6.6,0.5477225575051662,6.8,0.4472135954999579,5.6,0.5477225575051662,5.4,0.5477225575051662,9.4,0.5477225575051661,5.0,0.7071067811865476,6.6,0.5477225575051661,5.6,0.5477225575051662,0.322,0.03768288736283354,0.064,0.10358571330062849,1.276,0.05594640292279751,0.096,0.01673320053068151
1310,4.4,0.5477225575051661,2.4,0.5477225575051661,3.4,0.5477225575051661,4.4,0.5477225575051661,6.6,0.5477225575051662,7.4,0.5477225575051661,8.0,0.7071067811865476,5.6,0.5477225575051662,9.2,0.4472135954999579,3.4,0.5477225575051661,5.6,0.5477225575051662,7.0,0.7071067811865476,0.298,0.04147288270665544,0.032,0.11903780911962383,1.3399999999999999,0.09617692030835671,0.09,0.026457513110645904
1343,2.6,0.5477225575051661,3.2,0.4472135954999579,2.0,0.0,3.2,0.4472135954999579,7.0,0.7071067811865476,7.8,0.4472135954999579,9.6,0.5477225575051661,3.4,0.5477225575051661,9.6,0.5477225575051661,1.8,0.4472135954999579,1.8,0.4472135954999579,7.4,0.5477225575051662,0.20400000000000001,0.03209361307176242,-0.20999999999999996,0.11937336386313321,1.5,0.07905694150420955,0.038,0.013038404810405298
1351,2.2,0.4472135954999579,2.0,0.0,3.2,0.4472135954999579,3.2,0.4472135954999579,5.6,0.5477225575051662,6.6,0.5477225575051661,9.6,0.5477225575051662,2.4,0.5477225575051661,9.6,0.5477225575051662,1.8,0.4472135954999579,1.8,0.4472135954999579,6.6,0.5477225575051662,0.18,0.015811388300841896,-0.64,0.06670832032063166,1.35,0.07905694150420946,0.006,0.00894427190999916
1373,3.6,0.5477225575051661,2.8,0.4472135954999579,4.6,0.5477225575051661,4.4,0.5477225575051662,8.0,0.7071067811865476,7.4,0.5477225575051662,9.6,0.5477225575051662,4.4,0.5477225575051662,9.6,0.5477225575051662,2.4,0.5477225575051661,2.4,0.5477225575051661,7.0,0.7071067811865476,0.40199999999999997,0.03962322551231791,0.23000000000000004,0.1036822067666386,1.4,0.07905694150420946,0.09999999999999999,0.038078865529319536
1383,3.6,0.5477225575051661,2.8,0.4472135954999579,3.8,0.4472135954999579,4.0,0.7071067811865476,7.0,0.7071067811865476,6.6,0.5477225575051662,9.2,0.4472135954999579,3.6,0.5477225575051661,9.2,0.4472135954999579,2.8,0.4472135954999579,2.0,0.0,6.6,0.5477225575051662,0.376,0.036469165057620934,0.176,0.10310189135025603,1.31,0.09617692030835673,0.118,0.028635642126552705
1385,3.6,0.5477225575051661,5.4,0.5477225575051661,2.6,0.5477225575051661,4.4,0.5477225575051661,7.6,0.5477225575051662,8.4,0.5477225575051662,9.6,0.5477225575051661,5.6,0.5477225575051662,9.4,0.5477225575051662,3.2,0.8366600265340756,3.6,0.5477225575051661,4.6,0.5477225575051662,0.376,0.036469165057620934,0.12000000000000002,0.12041594578792296,1.35,0.07905694150420944,0.09,0.026457513110645904
1386,3.4,0.5477225575051661,1.8,0.4472135954999579,5.2,0.4472135954999579,4.4,0.5477225575051662,6.2,0.8366600265340756,7.2,0.44721359549995787,8.6,0.5477225575051662,3.0,0.7071067811865476,8.8,0.4472135954999579,3.0,0.7071067811865476,4.4,0.5477225575051662,5.8,0.8366600265340756,0.276,0.05594640292279745,-0.12,0.1680773631397161,1.29,0.11937336386313326,0.06,0.030822070014844882
1390,4.2,0.4472135954999579,3.6,0.5477225575051661,3.6,0.5477225575051661,4.6,0.5477225575051662,7.4,0.5477225575051661,7.4,0.5477225575051661,9.4,0.5477225575051662,4.6,0.5477225575051662,9.2,0.4472135954999579,2.6,0.5477225575051661,3.2,0.44721359549995787,7.4,0.5477225575051661,0.238,0.027748873851023228,0.0,0.0790569415042095,1.416,0.05941380311005178,0.038,0.013038404810405298
1402,3.2,0.4472135954999579,1.6,0.5477225575051661,4.8,0.4472135954999579,3.8,0.4472135954999579,6.4,0.5477225575051662,6.8,0.4472135954999579,7.6,0.5477225575051662,3.6,0.5477225575051661,9.2,0.4472135954999579,4.6,0.5477225575051661,2.2,0.4472135954999579,7.4,0.5477225575051661,0.202,0.03492849839314596,-0.18,0.1604680653588121,1.36,0.0961769203083567,0.038,0.013038404810405298
1427,1.8,0.4472135954999579,1.0,0.0,3.2,0.4472135954999579,2.6,0.5477225575051661,4.6,0.5477225575051662,6.6,0.5477225575051662,6.8,0.44721359549995787,2.2,0.4472135954999579,9.6,0.5477225575051662,3.4,0.5477225575051661,4.4,0.5477225575051662,7.6,0.5477225575051662,0.138,0.019235384061671346,-0.744,0.15868207208125307,1.29,0.09617692030835674,0.016,0.011401754250991379
1430,2.2,0.4472135954999579,1.2,0.4472135954999579,3.4,0.5477225575051661,2.6,0.5477225575051661,6.2,0.8366600265340756,7.2,0.8366600265340756,9.8,0.4472135954999579,1.6,0.5477225575051661,9.2,0.8366600265340756,1.4,0.5477225575051661,3.2,0.4472135954999579,5.0,0.7071067811865476,0.194,0.04505552130427524,-0.7100000000000002,0.23291629397704233,1.33,0.135092560861063,0.05600000000000001,0.03361547262794322
1449,4.2,0.4472135954999579,3.0,0.0,3.2,0.4472135954999579,4.6,0.5477225575051662,6.8,0.44721359549995787,7.6,0.5477225575051662,9.4,0.5477225575051661,4.6,0.5477225575051662,9.4,0.5477225575051662,2.2,0.4472135954999579,2.6,0.5477225575051661,7.0,0.7071067811865476,0.22999999999999998,0.04690415759823429,-0.030000000000000006,0.11510864433221339,1.39,0.07549834435270747,0.026000000000000002,0.015165750888103102
1455,4.4,0.5477225575051661,2.8,0.4472135954999579,5.4,0.5477225575051661,4.4,0.5477225575051661,7.0,0.7071067811865476,7.4,0.5477225575051661,8.4,0.5477225575051662,4.8,0.4472135954999579,9.2,0.4472135954999579,4.0,0.7071067811865476,3.2,0.4472135954999579,7.2,0.4472135954999579,0.31999999999999995,0.03674234614174766,0.044,0.0996493853468249,1.35,0.07905694150420944,0.052000000000000005,0.019235384061671346
1463,7.2,0.4472135954999579,4.0,0.7071067811865476,7.2,0.44721359549995787,8.2,0.4472135954999579,6.6,0.5477225575051662,6.6,0.5477225575051662,5.0,0.7071067811865476,6.4,0.5477225575051662,6.6,0.5477225575051661,5.8,0.8366600265340756,5.4,0.5477225575051661,7.0,0.7071067811865476,0.572,0.03962322551231788,0.694,0.11588787684654506,1.2,0.07905694150420949,0.188,0.025884358211089573
1465,3.2,0.4472135954999579,2.8,0.4472135954999579,2.0,0.0,3.2,0.4472135954999579,7.4,0.5477225575051661,7.6,0.5477225575051661,9.6,0.5477225575051662,3.6,0.5477225575051661,9.6,0.5477225575051662,1.8,0.4472135954999579,1.8,0.4472135954999579,6.6,0.5477225575051661,0.184,0.027018512172212596,-0.2,0.11180339887498948,1.4360000000000004,0.06107372593840986,0.05,0.01870828693386971
1491,3.6,0.5477225575051661,3.0,0.7071067811865476,4.0,0.7071067811865476,4.2,0.4472135954999579,7.4,0.5477225575051662,7.6,0.5477225575051662,9.8,0.4472135954999579,3.6,0.8944271909999159,8.8,0.4472135954999579,2.6,0.5477225575051661,1.6,0.5477225575051661,7.0,0.7071067811865476,0.422,0.03768288736283353,0.25399999999999995,0.10853570840972109,1.4,0.07905694150420944,0.086,0.02408318915758459
1493,3.4,0.5477225575051661,1.4,0.5477225575051661,3.6,0.5477225575051661,4.4,0.5477225575051661,6.0,0.7071067811865476,6.6,0.5477225575051661,8.8,0.4472135954999579,2.4,0.5477225575051661,9.4,0.5477225575051662,3.0,0.7071067811865476,3.0,0.7071067811865476,8.0,0.7071067811865476,0.184,0.027018512172212593,-0.336,0.1171750826754562,1.4,0.07905694150420944,0.05,0.01870828693386971
1508,2.4,0.5477225575051661,2.6,0.5477225575051661,2.0,0.0,2.8,0.4472135954999579,7.4,0.5477225575051661,7.8,0.4472135954999579,9.6,0.5477225575051661,2.6,0.5477225575051661,9.8,0.4472135954999579,1.6,0.5477225575051661,1.2,0.44721359549995804,7.4,0.5477225575051662,0.2,0.03807886552931954,-0.17,0.16046806535881214,1.42,0.1036822067666386,0.046000000000000006,0.023021728866442676
1526,4.4,0.5477225575051662,4.6,0.5477225575051661,3.4,0.5477225575051661,4.8,0.4472135954999579,7.4,0.5477225575051662,8.4,0.5477225575051662,8.0,0.7071067811865476,4.4,0.5477225575051662,9.6,0.5477225575051662,3.0,0.7071067811865476,3.6,0.5477225575051661,7.4,0.5477225575051662,0.382,0.04658325879540847,0.16999999999999998,0.11510864433221336,1.35,0.07905694150420946,0.066,0.024083189157584593
1540,4.4,0.5477225575051662,5.4,0.5477225575051661,3.6,0.5477225575051661,4.8,0.4472135954999579,7.4,0.5477225575051661,7.6,0.5477225575051662,7.6,0.5477225575051661,5.6,0.5477225575051662,9.2,0.4472135954999579,2.6,0.5477225575051661,4.6,0.5477225575051662,5.2,0.8366600265340756,0.442,0.05118593556827891,0.35,0.13693063937629155,1.35,0.07905694150420946,0.11800000000000002,0.028635642126552705
1545,3.6,0.5477225575051661,4.6,0.5477225575051662,3.4,0.5477225575051661,3.8,0.4472135954999579,7.0,0.7071067811865476,8.4,0.5477225575051661,6.6,0.5477225575051662,5.2,0.4472135954999579,9.2,0.4472135954999579,3.6,0.5477225575051661,3.6,0.5477225575051661,6.8,0.8366600265340756,0.296,0.05029910535983716,0.009999999999999995,0.1387443692551161,1.33,0.1036822067666386,0.066,0.024083189157584593
1561,3.2,0.4472135954999579,3.4,0.5477225575051661,4.2,0.4472135954999579,4.2,0.4472135954999579,7.4,0.5477225575051662,6.6,0.5477225575051662,9.4,0.5477225575051662,4.2,0.4472135954999579,9.4,0.5477225575051661,2.6,0.5477225575051661,2.0,0.0,6.4,0.5477225575051662,0.316,0.027018512172212582,0.04,0.09617692030835673,1.276,0.05594640292279751,0.06000000000000001,0.015811388300841896
1599,3.4,0.5477225575051661,1.6,0.5477225575051661,5.4,0.5477225575051661,4.4,0.5477225575051661,5.2,0.8366600265340756,5.4,0.5477225575051661,8.4,0.5477225575051662,3.4,0.5477225575051661,8.6,0.5477225575051661,3.2,0.8366600265340756,4.4,0.5477225575051661,7.0,0.7071067811865476,0.22600000000000003,0.03974921382870359,-0.402,0.16068602926203635,1.31,0.09617692030835673,0.05600000000000001,0.01949358868961793
1607,4.6,0.5477225575051662,4.4,0.5477225575051661,4.8,0.4472135954999579,4.8,0.4472135954999579,6.6,0.5477225575051662,7.6,0.5477225575051661,6.6,0.5477225575051661,5.6,0.5477225575051662,9.2,0.4472135954999579,5.6,0.5477225575051662,4.0,0.7071067811865476,6.6,0.5477225575051662,0.376,0.036469165057620934,0.124,0.09396807968666807,1.256,0.0702139587261679,0.09,0.026457513110645904
1615,4.6,0.5477225575051662,3.4,0.5477225575051661,5.8,0.4472135954999579,4.8,0.4472135954999579,7.0,0.7071067811865476,7.0,0.7071067811865476,8.4,0.5477225575051662,4.8,0.4472135954999579,9.4,0.5477225575051662,3.6,0.5477225575051661,4.4,0.5477225575051661,6.6,0.5477225575051662,0.304,0.03847076812334269,0.014000000000000004,0.1192895636675732,1.356,0.07021395872616779,0.052000000000000005,0.019235384061671346
1622,3.8,0.4472135954999579,3.2,0.4472135954999579,3.8,0.4472135954999579,4.6,0.5477225575051662,5.8,0.8366600265340756,5.6,0.5477225575051661,6.8,0.4472135954999579,3.8,0.4472135954999579,9.2,0.4472135954999579,4.4,0.5477225575051661,5.2,0.4472135954999579,5.6,0.5477225575051661,0.23399999999999999,0.027018512172212593,-0.19,0.11937336386313321,1.266,0.0743639697703129,0.06000000000000001,0.015811388300841896
1637,6.0,0.7071067811865476,4.8,0.4472135954999579,6.0,0.7071067811865476,6.0,0.7071067811865476,6.0,0.7071067811865476,6.6,0.5477225575051661,8.4,0.5477225575051662,6.0,0.7071067811865476,8.2,0.4472135954999579,4.0,0.7071067811865476,3.6,0.5477225575051661,6.6,0.5477225575051661,0.5,0.03807886552931956,0.49000000000000005,0.09617692030835673,1.25,0.07905694150420955,0.13799999999999998,0.0303315017762062
1645,6.4,0.5477225575051662,6.4,0.5477225575051662,6.0,0.7071067811865476,6.4,0.5477225575051662,6.4,0.5477225575051662,6.6,0.5477225575051661,8.4,0.5477225575051662,6.4,0.5477225575051662,8.4,0.5477225575051661,4.4,0.5477225575051662,3.6,0.5477225575051661,7.4,0.5477225575051662,0.5559999999999999,0.0336154726279432,0.5799999999999998,0.09192388155425117,1.1999999999999997,0.07905694150420949,0.11600000000000002,0.02701851217221259
1702,5.6,0.5477225575051662,5.4,0.5477225575051661,4.8,0.4472135954999579,5.6,0.5477225575051662,6.6,0.5477225575051661,7.0,0.7071067811865476,6.6,0.5477225575051662,5.6,0.5477225575051662,8.2,0.4472135954999579,5.6,0.5477225575051662,4.6,0.5477225575051662,6.4,0.5477225575051662,0.47400000000000003,0.03974921382870359,0.366,0.09762171889492624,1.2500000000000002,0.07905694150420955,0.12,0.030822070014844875
1718,5.4,0.5477225575051661,4.6,0.5477225575051662,5.8,0.4472135954999579,5.4,0.5477225575051661,8.0,0.7071067811865476,7.4,0.5477225575051661,8.8,0.4472135954999579,5.2,0.4472135954999579,8.8,0.4472135954999579,3.2,0.4472135954999579,2.8,0.4472135954999579,7.0,0.7071067811865476,0.47400000000000003,0.03974921382870359,0.37,0.10368220676663861,1.35,0.07905694150420946,0.11599999999999999,0.02701851217221259
1728,5.2,0.4472135954999579,5.2,0.44721359549995787,4.0,0.0,5.4,0.5477225575051662,7.4,0.5477225575051661,7.8,0.4472135954999579,9.2,0.4472135954999579,5.4,0.5477225575051662,9.2,0.4472135954999579,2.8,0.4472135954999579,4.2,0.44721359549995787,7.2,0.4472135954999579,0.21999999999999997,0.02549509756796392,-0.076,0.1078424777163433,1.45,0.07905694150420949,0.036000000000000004,0.01140175425099138
1767,2.0,0.0,1.0,0.0,3.4,0.5477225575051661,2.8,0.4472135954999579,4.6,0.5477225575051662,6.6,0.5477225575051661,6.6,0.5477225575051661,2.4,0.5477225575051661,9.4,0.5477225575051662,4.2,0.8366600265340756,4.6,0.5477225575051662,7.4,0.5477225575051662,0.15200000000000002,0.01923538406167134,-0.6900000000000001,0.09617692030835671,1.3,0.07905694150420949,0.046,0.01140175425099138
1801,6.4,0.5477225575051661,5.4,0.5477225575051662,6.4,0.5477225575051661,6.4,0.5477225575051661,7.0,0.7071067811865476,6.6,0.5477225575051662,8.4,0.5477225575051662,6.6,0.5477225575051662,7.6,0.5477225575051661,5.4,0.5477225575051661,3.6,0.5477225575051661,7.4,0.5477225575051661,0.556,0.04615192303685729,0.65,0.14474114826130127,1.2,0.07905694150420949,0.138,0.030331501776206197
1844,5.4,0.5477225575051661,3.4,0.5477225575051661,5.4,0.5477225575051662,5.8,0.44721359549995787,7.4,0.5477225575051662,7.4,0.5477225575051661,5.8,0.8366600265340756,4.6,0.5477225575051662,8.6,0.5477225575051662,4.6,0.5477225575051662,3.4,0.5477225575051661,6.2,0.8366600265340756,0.5,0.03807886552931956,0.45,0.0790569415042095,1.3000000000000003,0.07905694150420949,0.15,0.04123105625617661
1866,2.6,0.5477225575051661,2.8,0.4472135954999579,2.0,0.0,3.2,0.4472135954999579,7.4,0.5477225575051662,7.6,0.5477225575051662,9.4,0.5477225575051662,3.6,0.5477225575051661,9.6,0.5477225575051661,2.2,0.4472135954999579,1.8,0.4472135954999579,6.6,0.5477225575051661,0.20400000000000001,0.03209361307176242,-0.20999999999999996,0.11937336386313321,1.45,0.07905694150420949,0.046,0.023021728866442676
